FlightID,RouteID,FlightNumber,DepartureTime,ArrivalTime
F1627,R3,FL1627,2019-06-03 17:30:00,2019-06-04 12:35:00
F1628,R2,FL1628,2019-05-01 16:45:00,2019-05-02 21:05:00
F1629,R3,FL1629,2019-05-21 13:20:00,2019-05-22 19:15:00
F1630,R1,FL1630,2019-03-01 08:50:00,2019-03-02 10:35:00
F1631,R4,FL1631,2019-05-01 11:40:00,2019-05-01 13:55:00
F1632,R1,FL1632,2019-06-15 15:15:00,2019-06-15 18:10:00
F1633,R3,FL1633,2019-06-15 18:25:00,2019-06-16 12:35:00
F1634,R3,FL1634,2019-05-15 10:20:00,2019-05-15 19:14:59
F1635,R3,FL1635,2019-06-24 09:25:00,2019-06-25 04:25:00
F1636,R1,FL1636,2019-05-06 20:00:00,2019-05-06 22:50:00
F1637,R1,FL1637,2019-05-24 23:55:00,2019-05-25 02:45:00
F1638,R1,FL1638,2019-06-12 06:10:00,2019-06-12 08:55:00
F1639,R2,FL1639,2019-05-12 18:55:00,2019-05-13 10:05:00
F1640,R3,FL1640,2019-05-18 23:05:00,2019-05-20 04:25:00
F1641,R5,FL1641,2019-05-12 09:10:00,2019-05-12 10:40:00
F1642,R4,FL1642,2019-03-24 08:20:00,2019-03-24 10:35:00
F1643,R3,FL1643,2019-06-09 06:50:00,2019-06-09 22:30:00
F1644,R1,FL1644,2019-03-15 07:00:00,2019-03-16 07:40:00
F1645,R3,FL1645,2019-06-24 08:35:00,2019-06-24 22:30:00
F1646,R1,FL1646,2019-04-21 20:00:00,2019-04-21 22:50:00
F1647,R1,FL1647,2019-03-06 05:45:00,2019-03-07 05:05:00
F1648,R3,FL1648,2019-04-06 10:35:00,2019-04-06 19:35:00
F1649,R1,FL1649,2019-05-15 23:55:00,2019-05-16 02:45:00
F1650,R3,FL1650,2019-06-15 07:25:00,2019-06-15 13:35:00
F1651,R3,FL1651,2019-05-18 13:25:00,2019-05-19 04:25:00
F1652,R2,FL1652,2019-05-01 16:50:00,2019-05-02 07:55:00
F1653,R5,FL1653,2019-05-09 05:45:00,2019-05-09 07:15:00
F1654,R2,FL1654,2019-06-06 17:10:00,2019-06-06 19:40:00
F1655,R1,FL1655,2019-03-01 08:00:00,2019-03-01 20:20:00
F1656,R3,FL1656,2019-06-06 04:55:00,2019-06-06 12:35:00
F1657,R1,FL1657,2019-03-21 08:50:00,2019-03-21 23:15:00
F1658,R3,FL1658,2019-06-12 05:00:00,2019-06-13 19:15:00
F1659,R3,FL1659,2019-03-21 07:05:00,2019-03-21 19:15:00
F1660,R1,FL1660,2019-05-01 04:00:00,2019-05-01 06:50:00
F1661,R3,FL1661,2019-05-18 11:25:00,2019-05-18 21:00:00
F1662,R1,FL1662,2019-06-27 05:55:00,2019-06-27 08:35:00
F1663,R3,FL1663,2019-05-27 07:25:00,2019-05-27 13:35:00
F1664,R2,FL1664,2019-03-24 16:55:00,2019-03-24 23:25:00
F1665,R2,FL1665,2019-06-06 18:55:00,2019-06-07 20:45:00
F1666,R1,FL1666,2019-03-01 05:50:00,2019-03-02 12:15:00
F1667,R1,FL1667,2019-04-21 17:45:00,2019-04-21 20:45:00
F1668,R3,FL1668,2019-06-09 14:35:00,2019-06-10 04:25:00
F1669,R1,FL1669,2019-03-12 18:55:00,2019-03-13 12:25:00
F1670,R2,FL1670,2019-03-03 09:00:00,2019-03-03 11:30:00
F1671,R2,FL1671,2019-06-27 04:40:00,2019-06-27 07:15:00
F1672,R4,FL1672,2019-06-12 13:15:00,2019-06-12 15:35:00
F1673,R3,FL1673,2019-03-06 06:00:00,2019-03-06 19:15:00
F1674,R2,FL1674,2019-06-12 06:30:00,2019-06-12 16:20:00
F1675,R1,FL1675,2019-03-24 18:25:00,2019-03-24 21:20:00
F1676,R1,FL1676,2019-03-12 08:55:00,2019-03-12 21:20:00
F1677,R3,FL1677,2019-03-06 19:10:00,2019-03-07 19:45:00
F1678,R3,FL1678,2019-06-12 07:05:00,2019-06-12 12:35:00
F1679,R2,FL1679,2019-05-15 18:55:00,2019-05-16 10:05:00
F1680,R3,FL1680,2019-06-03 09:45:00,2019-06-04 09:25:00
F1681,R2,FL1681,2019-03-18 10:20:00,2019-03-18 12:55:00
F1682,R3,FL1682,2019-06-12 09:00:00,2019-06-12 19:00:00
F1683,R3,FL1683,2019-06-12 14:35:00,2019-06-13 04:25:00
F1684,R2,FL1684,2019-05-21 14:05:00,2019-05-22 04:40:00
F1685,R3,FL1685,2019-06-15 11:25:00,2019-06-15 19:00:00
F1686,R3,FL1686,2019-05-09 23:05:00,2019-05-10 12:35:00
F1687,R3,FL1687,2019-05-06 07:30:00,2019-05-06 21:00:00
F1688,R2,FL1688,2019-05-01 23:30:00,2019-05-02 07:45:00
F1689,R3,FL1689,2019-06-03 12:50:00,2019-06-04 01:30:00
F1690,R3,FL1690,2019-06-15 07:35:00,2019-06-15 22:30:00
F1691,R3,FL1691,2019-06-27 09:00:00,2019-06-28 12:35:00
F1692,R1,FL1692,2019-03-12 18:55:00,2019-03-13 09:30:00
F1693,R2,FL1693,2019-06-12 14:05:00,2019-06-12 23:35:00
F1694,R2,FL1694,2019-05-12 18:55:00,2019-05-13 10:05:00
F1695,R2,FL1695,2019-04-27 04:40:00,2019-04-27 07:15:00
F1696,R3,FL1696,2019-03-21 14:30:00,2019-03-21 17:35:00
F1697,R3,FL1697,2019-04-03 17:55:00,2019-04-03 22:50:00
F1698,R2,FL1698,2019-06-09 08:10:00,2019-06-09 13:00:00
F1699,R1,FL1699,2019-06-06 07:45:00,2019-06-06 10:40:00
F1700,R5,FL1700,2019-06-06 12:00:00,2019-06-06 13:30:00
F1701,R3,FL1701,2019-05-27 15:00:00,2019-05-28 01:30:00
F1702,R2,FL1702,2019-05-18 05:45:00,2019-05-18 18:15:00
F1703,R3,FL1703,2019-05-21 13:00:00,2019-05-21 19:00:00
F1704,R1,FL1704,2019-03-15 16:55:00,2019-03-15 19:45:00
F1705,R1,FL1705,2019-03-09 18:25:00,2019-03-09 21:20:00
F1706,R3,FL1706,2019-03-27 11:40:00,2019-03-27 19:15:00
F1707,R1,FL1707,2019-05-12 07:10:00,2019-05-12 10:05:00
F1708,R2,FL1708,2019-04-09 04:40:00,2019-04-09 07:15:00
F1709,R3,FL1709,2019-06-27 13:25:00,2019-06-28 19:00:00
F1710,R2,FL1710,2019-05-15 21:10:00,2019-05-16 04:40:00
F1711,R2,FL1711,2019-05-03 06:55:00,2019-05-03 09:30:00
F1712,R3,FL1712,2019-06-27 05:35:00,2019-06-27 08:50:00
F1713,R1,FL1713,2019-03-01 05:50:00,2019-03-01 22:09:59
F1714,R5,FL1714,2019-03-06 21:55:00,2019-03-07 16:45:00
F1715,R2,FL1715,2019-05-15 16:45:00,2019-05-16 21:05:00
F1716,R3,FL1716,2019-05-18 19:45:00,2019-05-19 19:00:00
F1717,R2,FL1717,2019-05-06 17:00:00,2019-05-07 15:05:00
F1718,R2,FL1718,2019-03-01 15:10:00,2019-03-01 17:45:00
F1719,R5,FL1719,2019-05-24 05:45:00,2019-05-24 07:15:00
F1720,R4,FL1720,2019-03-27 09:30:00,2019-03-27 12:05:00
F1721,R1,FL1721,2019-03-21 05:25:00,2019-03-21 10:10:00
F1722,R1,FL1722,2019-03-18 13:50:00,2019-03-19 18:40:00
F1723,R2,FL1723,2019-06-12 10:00:00,2019-06-13 13:45:00
F1724,R2,FL1724,2019-05-01 18:55:00,2019-05-02 11:59:59
F1725,R1,FL1725,2019-03-18 08:55:00,2019-03-18 15:15:00
F1726,R3,FL1726,2019-05-27 17:20:00,2019-05-28 09:24:59
F1727,R3,FL1727,2019-03-06 19:15:00,2019-03-07 04:25:00
F1728,R2,FL1728,2019-06-06 20:25:00,2019-06-07 19:10:00
F1729,R2,FL1729,2019-06-21 17:15:00,2019-06-21 19:50:00
F1730,R3,FL1730,2019-05-18 16:00:00,2019-05-18 21:00:00
F1731,R1,FL1731,2019-03-21 06:40:00,2019-03-21 21:55:00
F1732,R2,FL1732,2019-05-18 20:25:00,2019-05-19 09:45:00
F1733,R2,FL1733,2019-03-24 18:55:00,2019-03-25 11:59:59
F1734,R5,FL1734,2019-03-06 15:40:00,2019-03-07 09:25:00
F1735,R3,FL1735,2019-04-24 02:00:00,2019-04-24 07:25:00
F1736,R3,FL1736,2019-04-06 17:40:00,2019-04-06 23:00:00
F1737,R3,FL1737,2019-06-01 14:00:00,2019-06-02 04:25:00
F1738,R4,FL1738,2019-05-06 07:55:00,2019-05-06 10:15:00
F1739,R3,FL1739,2019-05-27 17:40:00,2019-05-28 09:35:00
F1740,R1,FL1740,2019-03-06 21:25:00,2019-03-07 20:20:00
F1741,R1,FL1741,2019-05-09 21:10:00,2019-05-10 00:05:00
F1742,R5,FL1742,2019-06-18 21:20:00,2019-06-18 22:50:00
F1743,R3,FL1743,2019-06-24 10:00:00,2019-06-25 01:30:00
F1744,R1,FL1744,2019-06-12 08:20:00,2019-06-12 11:20:00
F1745,R1,FL1745,2019-03-09 06:50:00,2019-03-10 08:50:00
F1746,R1,FL1746,2019-03-21 16:55:00,2019-03-21 19:45:00
F1747,R3,FL1747,2019-06-01 18:35:00,2019-06-02 01:30:00
F1748,R3,FL1748,2019-06-06 13:00:00,2019-06-07 12:35:00
F1749,R2,FL1749,2019-06-09 17:10:00,2019-06-09 19:40:00
F1750,R3,FL1750,2019-06-01 18:15:00,2019-06-02 04:25:00
F1751,R2,FL1751,2019-05-12 09:35:00,2019-05-12 21:05:00
F1752,R3,FL1752,2019-05-27 16:00:00,2019-05-28 19:00:00
F1753,R3,FL1753,2019-05-18 21:50:00,2019-05-19 04:25:00
F1754,R1,FL1754,2019-06-18 10:10:00,2019-06-18 13:00:00
F1755,R2,FL1755,2019-06-09 15:10:00,2019-06-09 23:30:00
F1756,R1,FL1756,2019-06-18 18:55:00,2019-06-18 22:00:00
F1757,R3,FL1757,2019-05-15 13:05:00,2019-05-16 09:25:00
F1758,R4,FL1758,2019-05-27 07:55:00,2019-05-27 10:15:00
F1759,R2,FL1759,2019-06-18 20:25:00,2019-06-18 23:10:00
F1760,R3,FL1760,2019-03-09 20:50:00,2019-03-10 04:25:00
F1761,R2,FL1761,2019-03-18 06:55:00,2019-03-18 09:35:00
F1762,R2,FL1762,2019-06-09 21:10:00,2019-06-10 10:05:00
F1763,R3,FL1763,2019-03-09 08:00:00,2019-03-09 19:15:00
F1764,R2,FL1764,2019-06-21 17:10:00,2019-06-21 19:40:00
F1765,R1,FL1765,2019-04-12 10:10:00,2019-04-12 13:00:00
F1766,R2,FL1766,2019-05-24 15:15:00,2019-05-24 20:05:00
F1767,R3,FL1767,2019-06-09 18:15:00,2019-06-10 12:35:00
F1768,R3,FL1768,2019-05-18 19:30:00,2019-05-19 04:24:59
F1769,R3,FL1769,2019-06-06 06:00:00,2019-06-06 19:00:00
F1770,R3,FL1770,2019-06-15 21:00:00,2019-06-16 07:40:00
F1771,R3,FL1771,2019-05-09 06:00:00,2019-05-09 19:15:00
F1772,R2,FL1772,2019-05-06 06:30:00,2019-05-06 19:50:00
F1773,R1,FL1773,2019-04-21 17:00:00,2019-04-21 19:35:00
F1774,R1,FL1774,2019-04-24 15:15:00,2019-04-24 18:10:00
F1775,R3,FL1775,2019-06-24 08:30:00,2019-06-24 21:00:00
F1776,R3,FL1776,2019-05-21 05:30:00,2019-05-21 12:35:00
F1777,R3,FL1777,2019-05-18 07:25:00,2019-05-18 13:35:00
F1778,R2,FL1778,2019-04-27 09:35:00,2019-04-27 12:20:00
F1779,R1,FL1779,2019-03-18 05:50:00,2019-03-18 08:40:00
F1780,R3,FL1780,2019-03-21 07:35:00,2019-03-21 22:20:00
F1781,R3,FL1781,2019-06-24 21:50:00,2019-06-25 03:35:00
F1782,R4,FL1782,2019-06-21 08:20:00,2019-06-21 10:35:00
F1783,R3,FL1783,2019-03-06 09:55:00,2019-03-06 18:49:59
F1784,R5,FL1784,2019-06-09 07:05:00,2019-06-09 08:30:00
F1785,R5,FL1785,2019-03-06 06:00:00,2019-03-07 15:15:00
F1786,R1,FL1786,2019-03-01 11:40:00,2019-03-01 18:25:00
F1787,R3,FL1787,2019-06-15 19:45:00,2019-06-16 19:15:00
F1788,R1,FL1788,2019-06-21 06:05:00,2019-06-21 08:50:00
F1789,R2,FL1789,2019-05-18 14:05:00,2019-05-19 16:20:00
F1790,R2,FL1790,2019-04-01 21:10:00,2019-04-02 04:40:00
F1791,R5,FL1791,2019-06-12 01:40:00,2019-06-12 03:10:00
F1792,R3,FL1792,2019-03-21 06:50:00,2019-03-22 19:15:00
F1793,R2,FL1793,2019-05-21 17:00:00,2019-05-22 21:05:00
F1794,R2,FL1794,2019-06-12 08:25:00,2019-06-12 20:45:00
F1795,R3,FL1795,2019-03-21 22:00:00,2019-03-22 04:25:00
F1796,R3,FL1796,2019-06-09 19:30:00,2019-06-10 12:34:59
F1797,R5,FL1797,2019-05-24 09:10:00,2019-05-24 10:40:00
F1798,R3,FL1798,2019-06-15 18:15:00,2019-06-16 04:25:00
F1799,R2,FL1799,2019-06-06 08:35:00,2019-06-06 17:14:59
F1800,R3,FL1800,2019-03-21 07:30:00,2019-03-21 21:00:00
F1801,R2,FL1801,2019-03-24 18:55:00,2019-03-25 11:59:59
F1802,R3,FL1802,2019-06-01 06:05:00,2019-06-01 11:20:00
F1803,R3,FL1803,2019-05-15 16:00:00,2019-05-15 21:00:00
F1804,R1,FL1804,2019-03-12 05:45:00,2019-03-12 20:20:00
F1805,R3,FL1805,2019-03-06 05:00:00,2019-03-07 19:15:00
F1806,R2,FL1806,2019-03-24 09:50:00,2019-03-24 21:05:00
F1807,R3,FL1807,2019-03-09 00:20:00,2019-03-09 07:40:00
F1808,R3,FL1808,2019-06-01 06:45:00,2019-06-02 04:25:00
F1809,R2,FL1809,2019-03-03 20:25:00,2019-03-03 23:05:00
F1810,R3,FL1810,2019-05-21 05:35:00,2019-05-21 08:50:00
F1811,R3,FL1811,2019-03-09 07:30:00,2019-03-09 21:00:00
F1812,R3,FL1812,2019-04-15 05:10:00,2019-04-15 08:00:00
F1813,R3,FL1813,2019-05-15 10:35:00,2019-05-15 19:14:59
F1814,R3,FL1814,2019-05-27 21:50:00,2019-05-28 04:25:00
F1815,R3,FL1815,2019-06-15 19:15:00,2019-06-16 19:00:00
F1816,R3,FL1816,2019-06-09 16:45:00,2019-06-09 22:25:00
F1817,R1,FL1817,2019-06-27 11:10:00,2019-06-27 14:05:00
F1818,R3,FL1818,2019-03-09 18:15:00,2019-03-10 18:50:00
F1819,R3,FL1819,2019-06-06 19:45:00,2019-06-07 04:24:59
F1820,R1,FL1820,2019-06-27 18:25:00,2019-06-27 21:20:00
F1821,R1,FL1821,2019-04-09 09:45:00,2019-04-09 12:35:00
F1822,R3,FL1822,2019-05-18 17:30:00,2019-05-19 19:00:00
F1823,R5,FL1823,2019-03-06 14:10:00,2019-03-06 22:25:00
F1824,R2,FL1824,2019-05-09 08:25:00,2019-05-09 20:45:00
F1825,R5,FL1825,2019-03-06 09:40:00,2019-03-06 23:45:00
F1826,R3,FL1826,2019-05-27 10:35:00,2019-05-27 19:14:59
F1827,R1,FL1827,2019-03-24 06:00:00,2019-03-24 08:45:00
F1828,R3,FL1828,2019-06-21 05:35:00,2019-06-21 08:50:00
F1829,R3,FL1829,2019-03-06 19:10:00,2019-03-07 19:45:00
F1830,R3,FL1830,2019-06-03 11:30:00,2019-06-04 04:25:00
F1831,R2,FL1831,2019-05-24 14:05:00,2019-05-25 04:40:00
F1832,R1,FL1832,2019-04-03 22:10:00,2019-04-04 01:00:00
F1833,R1,FL1833,2019-03-21 08:55:00,2019-03-21 23:00:00
F1834,R2,FL1834,2019-05-06 18:55:00,2019-05-07 04:40:00
F1835,R3,FL1835,2019-06-12 08:00:00,2019-06-12 19:00:00
F1836,R3,FL1836,2019-06-27 02:15:00,2019-06-27 12:35:00
F1837,R4,FL1837,2019-03-03 19:35:00,2019-03-03 21:55:00
F1838,R1,FL1838,2019-03-09 17:00:00,2019-03-10 16:40:00
F1839,R2,FL1839,2019-05-01 20:00:00,2019-05-02 08:15:00
F1840,R2,FL1840,2019-03-24 04:15:00,2019-03-24 09:50:00
F1841,R2,FL1841,2019-04-01 20:00:00,2019-04-02 23:35:00
F1842,R3,FL1842,2019-06-03 05:35:00,2019-06-03 08:50:00
F1843,R2,FL1843,2019-05-21 09:50:00,2019-05-22 08:55:00
F1844,R3,FL1844,2019-06-06 16:00:00,2019-06-07 01:30:00
F1845,R5,FL1845,2019-03-21 12:00:00,2019-03-21 13:25:00
F1846,R1,FL1846,2019-06-06 11:10:00,2019-06-06 14:05:00
F1847,R1,FL1847,2019-03-06 05:45:00,2019-03-06 23:00:00
F1848,R2,FL1848,2019-03-24 21:10:00,2019-03-25 19:40:00
F1849,R3,FL1849,2019-04-21 20:30:00,2019-04-22 08:15:00
F1850,R1,FL1850,2019-05-15 06:00:00,2019-05-15 08:45:00
F1851,R3,FL1851,2019-06-24 14:25:00,2019-06-25 19:15:00
F1852,R3,FL1852,2019-05-24 23:05:00,2019-05-26 04:25:00
F1853,R3,FL1853,2019-06-24 09:00:00,2019-06-24 21:00:00
F1854,R5,FL1854,2019-05-24 02:55:00,2019-05-24 04:20:00
F1855,R2,FL1855,2019-04-01 06:30:00,2019-04-02 09:20:00
F1856,R5,FL1856,2019-06-03 01:40:00,2019-06-03 03:10:00
F1857,R1,FL1857,2019-05-01 09:45:00,2019-05-01 12:35:00
F1858,R2,FL1858,2019-06-21 19:55:00,2019-06-21 22:25:00
F1859,R3,FL1859,2019-06-12 04:55:00,2019-06-12 20:59:59
F1860,R3,FL1860,2019-06-06 17:30:00,2019-06-07 04:25:00
F1861,R2,FL1861,2019-05-09 16:30:00,2019-05-10 08:15:00
F1862,R3,FL1862,2019-04-27 16:45:00,2019-04-28 07:10:00
F1863,R3,FL1863,2019-06-27 09:45:00,2019-06-28 09:25:00
F1864,R3,FL1864,2019-03-06 12:00:00,2019-03-07 07:40:00
F1865,R3,FL1865,2019-06-06 20:45:00,2019-06-07 07:10:00
F1866,R2,FL1866,2019-05-01 06:55:00,2019-05-01 09:30:00
F1867,R3,FL1867,2019-06-03 06:50:00,2019-06-04 07:40:00
F1868,R3,FL1868,2019-05-09 11:30:00,2019-05-10 01:30:00
F1869,R2,FL1869,2019-05-09 09:25:00,2019-05-09 18:30:00
F1870,R2,FL1870,2019-05-09 14:05:00,2019-05-10 10:05:00
F1871,R1,FL1871,2019-04-09 05:45:00,2019-04-09 08:45:00
F1872,R2,FL1872,2019-03-24 19:45:00,2019-03-25 18:10:00
F1873,R1,FL1873,2019-04-12 13:00:00,2019-04-12 15:50:00
F1874,R2,FL1874,2019-05-24 09:25:00,2019-05-24 18:30:00
F1875,R1,FL1875,2019-03-12 20:35:00,2019-03-13 16:10:00
F1876,R3,FL1876,2019-05-18 10:00:00,2019-05-19 12:35:00
F1877,R2,FL1877,2019-05-21 09:25:00,2019-05-22 05:35:00
F1878,R5,FL1878,2019-06-15 16:55:00,2019-06-15 18:25:00
F1879,R2,FL1879,2019-05-12 09:35:00,2019-05-12 12:20:00
F1880,R3,FL1880,2019-06-27 09:40:00,2019-06-28 12:35:00
F1881,R3,FL1881,2019-03-06 07:10:00,2019-03-06 22:20:00
F1882,R2,FL1882,2019-06-27 09:00:00,2019-06-27 11:25:00
F1883,R3,FL1883,2019-05-21 11:55:00,2019-05-22 00:55:00
F1884,R3,FL1884,2019-06-01 08:30:00,2019-06-01 19:00:00
F1885,R1,FL1885,2019-04-24 19:30:00,2019-04-24 22:15:00
F1886,R3,FL1886,2019-06-09 14:20:00,2019-06-09 17:35:00
F1887,R3,FL1887,2019-06-15 14:00:00,2019-06-16 12:35:00
F1888,R1,FL1888,2019-03-01 20:00:00,2019-03-01 22:55:00
F1889,R2,FL1889,2019-04-01 20:00:00,2019-04-02 20:45:00
F1890,R3,FL1890,2019-06-27 07:05:00,2019-06-27 19:00:00
F1891,R3,FL1891,2019-05-18 20:15:00,2019-05-19 19:15:00
F1892,R3,FL1892,2019-06-01 09:40:00,2019-06-02 12:35:00
F1893,R3,FL1893,2019-06-12 17:50:00,2019-06-13 01:30:00
F1894,R1,FL1894,2019-05-27 22:10:00,2019-05-28 01:00:00
F1895,R2,FL1895,2019-06-06 15:10:00,2019-06-06 23:30:00
F1896,R3,FL1896,2019-05-21 11:40:00,2019-05-21 21:00:00
F1897,R2,FL1897,2019-05-27 14:15:00,2019-05-27 16:45:00
F1898,R3,FL1898,2019-06-03 18:15:00,2019-06-04 04:25:00
F1899,R3,FL1899,2019-06-24 07:10:00,2019-06-24 16:10:00
F1900,R3,FL1900,2019-03-21 08:00:00,2019-03-21 15:30:00
F1901,R3,FL1901,2019-04-21 05:55:00,2019-04-21 13:35:00
F1902,R3,FL1902,2019-05-27 13:25:00,2019-05-28 12:35:00
F1903,R2,FL1903,2019-05-01 06:30:00,2019-05-01 12:00:00
F1904,R1,FL1904,2019-04-06 06:00:00,2019-04-06 08:45:00
F1905,R1,FL1905,2019-04-12 11:10:00,2019-04-12 14:05:00
F1906,R3,FL1906,2019-05-18 09:15:00,2019-05-19 01:30:00
F1907,R1,FL1907,2019-03-01 15:45:00,2019-03-01 20:15:00
F1908,R3,FL1908,2019-05-15 13:00:00,2019-05-15 19:15:00
F1909,R2,FL1909,2019-05-21 16:30:00,2019-05-21 23:35:00
F1910,R1,FL1910,2019-06-24 19:50:00,2019-06-24 22:50:00
F1911,R4,FL1911,2019-03-12 07:55:00,2019-03-12 10:15:00
F1912,R2,FL1912,2019-05-01 08:25:00,2019-05-02 09:20:00
F1913,R3,FL1913,2019-06-01 07:25:00,2019-06-01 13:35:00
F1914,R2,FL1914,2019-06-09 21:10:00,2019-06-10 10:05:00
F1915,R2,FL1915,2019-05-21 08:25:00,2019-05-21 19:50:00
F1916,R3,FL1916,2019-03-06 07:30:00,2019-03-06 21:00:00
F1917,R1,FL1917,2019-04-06 09:30:00,2019-04-06 12:20:00
F1918,R2,FL1918,2019-05-15 17:00:00,2019-05-16 09:45:00
F1919,R1,FL1919,2019-03-01 16:55:00,2019-03-02 08:15:00
F1920,R1,FL1920,2019-03-15 07:00:00,2019-03-15 13:15:00
F1921,R1,FL1921,2019-04-03 21:15:00,2019-04-04 00:15:00
F1922,R3,FL1922,2019-06-24 07:00:00,2019-06-24 19:15:00
F1923,R2,FL1923,2019-05-24 18:55:00,2019-05-25 11:59:59
F1924,R2,FL1924,2019-06-15 09:35:00,2019-06-15 12:10:00
F1925,R2,FL1925,2019-06-09 06:30:00,2019-06-10 04:40:00
F1926,R2,FL1926,2019-06-09 14:05:00,2019-06-09 23:35:00
F1927,R1,FL1927,2019-06-09 21:10:00,2019-06-10 00:05:00
F1928,R3,FL1928,2019-03-06 09:00:00,2019-03-06 18:50:00
F1929,R2,FL1929,2019-05-15 17:10:00,2019-05-15 19:40:00
F1930,R3,FL1930,2019-05-27 19:45:00,2019-05-28 19:00:00
F1931,R3,FL1931,2019-06-06 14:35:00,2019-06-07 04:25:00
F1932,R3,FL1932,2019-06-15 21:25:00,2019-06-16 12:35:00
F1933,R3,FL1933,2019-06-15 08:00:00,2019-06-15 21:00:00
F1934,R3,FL1934,2019-06-24 06:00:00,2019-06-24 21:00:00
F1935,R3,FL1935,2019-05-21 06:00:00,2019-05-21 12:35:00
F1936,R1,FL1936,2019-03-06 22:50:00,2019-03-07 21:20:00
F1937,R3,FL1937,2019-03-09 13:45:00,2019-03-10 04:25:00
F1938,R2,FL1938,2019-05-01 09:35:00,2019-05-02 14:25:00
F1939,R2,FL1939,2019-06-12 14:35:00,2019-06-13 14:35:00
F1940,R3,FL1940,2019-06-27 07:30:00,2019-06-27 19:15:00
F1941,R3,FL1941,2019-03-06 06:40:00,2019-03-06 22:20:00
F1942,R3,FL1942,2019-06-12 22:50:00,2019-06-13 12:35:00
F1943,R5,FL1943,2019-03-01 07:10:00,2019-03-01 08:35:00
F1944,R1,FL1944,2019-05-24 06:10:00,2019-05-24 08:55:00
F1945,R3,FL1945,2019-03-21 18:30:00,2019-03-22 19:15:00
F1946,R3,FL1946,2019-06-15 10:00:00,2019-06-16 01:30:00
F1947,R5,FL1947,2019-03-15 20:05:00,2019-03-15 21:35:00
F1948,R5,FL1948,2019-05-18 21:20:00,2019-05-18 22:50:00
F1949,R3,FL1949,2019-06-27 17:50:00,2019-06-28 01:30:00
F1950,R3,FL1950,2019-04-21 08:45:00,2019-04-21 13:15:00
F1951,R2,FL1951,2019-05-15 14:05:00,2019-05-15 20:45:00
F1952,R3,FL1952,2019-05-27 09:40:00,2019-05-28 12:35:00
F1953,R1,FL1953,2019-05-01 11:40:00,2019-05-01 14:30:00
F1954,R2,FL1954,2019-06-12 17:30:00,2019-06-13 13:45:00
F1955,R2,FL1955,2019-05-24 16:30:00,2019-05-25 18:15:00
F1956,R2,FL1956,2019-04-15 09:35:00,2019-04-15 12:20:00
F1957,R1,FL1957,2019-03-01 17:00:00,2019-03-02 22:55:00
F1958,R3,FL1958,2019-04-09 09:00:00,2019-04-09 19:15:00
F1959,R1,FL1959,2019-05-15 11:10:00,2019-05-15 13:55:00
F1960,R1,FL1960,2019-03-01 11:40:00,2019-03-01 14:35:00
F1961,R1,FL1961,2019-04-01 17:45:00,2019-04-01 20:45:00
F1962,R1,FL1962,2019-05-06 17:45:00,2019-05-06 20:45:00
F1963,R3,FL1963,2019-03-03 15:00:00,2019-03-04 01:35:00
F1964,R3,FL1964,2019-05-27 19:45:00,2019-05-28 04:24:59
F1965,R3,FL1965,2019-05-18 11:30:00,2019-05-18 19:15:00
F1966,R3,FL1966,2019-06-06 17:40:00,2019-06-07 08:15:00
F1967,R3,FL1967,2019-04-01 08:45:00,2019-04-01 13:15:00
F1968,R2,FL1968,2019-05-09 09:35:00,2019-05-09 21:05:00
F1969,R3,FL1969,2019-06-06 12:00:00,2019-06-07 07:40:00
F1970,R3,FL1970,2019-06-06 12:00:00,2019-06-06 19:15:00
F1971,R2,FL1971,2019-03-24 13:55:00,2019-03-24 23:25:00
F1972,R3,FL1972,2019-05-09 23:05:00,2019-05-11 04:25:00
F1973,R3,FL1973,2019-06-01 20:45:00,2019-06-02 07:10:00
F1974,R1,FL1974,2019-03-12 08:50:00,2019-03-13 09:25:00
F1975,R3,FL1975,2019-06-09 09:35:00,2019-06-10 12:35:00
F1976,R2,FL1976,2019-04-24 06:55:00,2019-04-24 09:30:00
F1977,R4,FL1977,2019-06-15 07:55:00,2019-06-15 10:15:00
F1978,R2,FL1978,2019-06-09 11:35:00,2019-06-09 18:50:00
F1979,R2,FL1979,2019-05-24 09:35:00,2019-05-24 23:35:00
F1980,R1,FL1980,2019-04-24 06:10:00,2019-04-24 08:55:00
F1981,R2,FL1981,2019-06-09 07:10:00,2019-06-10 09:05:00
F1982,R5,FL1982,2019-06-18 07:05:00,2019-06-18 08:30:00
F1983,R3,FL1983,2019-06-01 19:45:00,2019-06-02 19:15:00
F1984,R1,FL1984,2019-04-03 04:55:00,2019-04-03 07:45:00
F1985,R2,FL1985,2019-05-21 08:20:00,2019-05-21 21:50:00
F1986,R2,FL1986,2019-05-21 09:35:00,2019-05-22 14:25:00
F1987,R4,FL1987,2019-06-27 05:15:00,2019-06-27 07:40:00
F1988,R3,FL1988,2019-06-12 16:40:00,2019-06-13 19:15:00
F1989,R3,FL1989,2019-03-06 07:30:00,2019-03-06 15:30:00
F1990,R1,FL1990,2019-06-27 08:20:00,2019-06-27 11:20:00
F1991,R5,FL1991,2019-05-24 21:20:00,2019-05-24 22:50:00
F1992,R3,FL1992,2019-05-27 10:35:00,2019-05-28 01:30:00
F1993,R5,FL1993,2019-06-06 22:45:00,2019-06-07 00:15:00
