FlightID,BookingDate,TravelDate,FareAmount
F3219,2019-05-25,2019-06-09,5601
F3220,2019-05-05,2019-05-21,7317
F3221,2019-04-21,2019-05-06,12797
F3222,2019-03-21,2019-04-06,4226
F3223,2019-05-03,2019-05-12,14151
F3224,2019-03-26,2019-03-27,6628
F3225,2019-02-12,2019-03-09,8033
F3226,2019-05-06,2019-06-01,11200
F3227,2019-06-18,2019-06-24,4804
F3228,2019-06-08,2019-06-12,5192
F3229,2019-06-03,2019-06-12,13014
F3230,2019-05-12,2019-05-21,10844
F3231,2019-03-03,2019-03-06,15603
F3232,2019-03-27,2019-04-03,4239
F3233,2019-06-06,2019-06-12,13044
F3234,2019-05-22,2019-05-27,12898
F3235,2019-03-26,2019-04-01,6013
F3236,2019-04-19,2019-05-06,14781
F3237,2019-03-07,2019-03-21,12557
F3238,2019-02-13,2019-03-06,13875
F3239,2019-05-20,2019-06-15,11507
F3240,2019-05-30,2019-06-18,5510
F3241,2019-03-16,2019-03-24,10198
F3242,2019-05-17,2019-06-12,8355
F3243,2019-05-03,2019-06-01,8016
F3244,2019-05-17,2019-05-27,6314
F3245,2019-02-28,2019-03-09,5831
F3246,2019-06-09,2019-06-24,10262
F3247,2019-02-20,2019-03-06,15136
F3248,2019-03-15,2019-03-21,7832
F3249,2019-03-07,2019-03-24,3859
F3250,2019-03-29,2019-04-06,4174
F3251,2019-02-21,2019-03-06,19225
F3252,2019-02-13,2019-03-09,10518
F3253,2019-03-24,2019-04-06,4823
F3254,2019-03-23,2019-03-24,7276
F3255,2019-06-06,2019-06-09,12192
F3256,2019-05-29,2019-06-01,11410
F3257,2019-05-17,2019-05-21,13033
F3258,2019-02-03,2019-03-01,26890
F3259,2019-06-17,2019-06-27,4804
F3260,2019-04-15,2019-05-15,10844
F3261,2019-05-27,2019-06-12,12436
F3262,2019-06-18,2019-06-21,4823
F3263,2019-05-30,2019-06-03,2227
F3264,2019-05-04,2019-06-01,10262
F3265,2019-02-01,2019-03-03,17024
F3266,2019-03-25,2019-03-27,9296
F3267,2019-05-21,2019-06-06,6094
F3268,2019-05-21,2019-06-09,8586
F3269,2019-05-16,2019-06-15,10919
F3270,2019-05-20,2019-06-09,9495
F3271,2019-06-03,2019-06-12,14714
F3272,2019-05-26,2019-06-24,5201
F3273,2019-03-16,2019-03-27,7090
F3274,2019-05-02,2019-05-15,4575
F3275,2019-05-09,2019-05-15,9646
F3276,2019-06-04,2019-06-12,5636
F3277,2019-06-05,2019-06-15,9646
F3278,2019-02-24,2019-03-09,4050
F3279,2019-05-28,2019-06-09,14714
F3280,2019-05-20,2019-06-18,4804
F3281,2019-05-16,2019-06-09,10577
F3282,2019-05-23,2019-06-15,3898
F3283,2019-05-13,2019-06-06,14571
F3284,2019-05-23,2019-06-15,10919
F3285,2019-06-17,2019-06-18,8016
F3286,2019-03-08,2019-03-21,6287
F3287,2019-05-30,2019-06-06,8366
F3288,2019-02-14,2019-03-06,15400
F3289,2019-03-02,2019-03-03,8553
F3290,2019-04-04,2019-04-09,3841
F3291,2019-03-30,2019-04-09,10021
F3292,2019-06-13,2019-06-24,3597
F3293,2019-04-29,2019-05-24,4332
F3294,2019-06-01,2019-06-21,3898
F3295,2019-02-25,2019-03-06,21375
F3296,2019-06-05,2019-06-06,8610
F3297,2019-05-20,2019-06-15,4804
F3298,2019-05-28,2019-06-01,13591
F3299,2019-04-06,2019-05-06,14781
F3300,2019-02-22,2019-03-15,9134
F3301,2019-05-31,2019-06-09,10493
F3302,2019-03-14,2019-03-24,8147
F3303,2019-06-08,2019-06-21,3873
F3304,2019-05-20,2019-06-09,14571
F3305,2019-02-22,2019-03-03,11003
F3306,2019-05-30,2019-06-03,10262
F3307,2019-02-24,2019-03-21,12719
F3308,2019-06-03,2019-06-24,10262
F3309,2019-06-01,2019-06-21,7171
F3310,2019-04-18,2019-04-27,4423
F3311,2019-02-12,2019-03-09,12616
F3312,2019-05-05,2019-06-01,12970
F3313,2019-03-06,2019-03-24,14914
F3314,2019-04-11,2019-05-06,3210
F3315,2019-04-08,2019-04-21,4632
F3316,2019-04-11,2019-05-09,12373
F3317,2019-05-18,2019-06-15,4804
F3318,2019-02-09,2019-03-03,21829
F3319,2019-05-13,2019-06-01,13587
F3320,2019-06-16,2019-06-27,12819
F3321,2019-03-16,2019-03-27,6151
F3322,2019-05-14,2019-06-01,8016
F3323,2019-02-20,2019-03-06,15135
F3324,2019-04-21,2019-05-21,6794
F3325,2019-04-27,2019-05-15,8610
F3326,2019-05-17,2019-05-18,12723
F3327,2019-05-12,2019-06-06,7662
F3328,2019-03-02,2019-03-09,14343
F3329,2019-05-19,2019-06-01,6795
F3330,2019-05-04,2019-05-09,3873
F3331,2019-05-31,2019-06-12,2754
F3332,2019-02-26,2019-03-06,16666
F3333,2019-05-28,2019-06-01,11098
F3334,2019-05-25,2019-06-09,10539
F3335,2019-04-28,2019-05-27,9929
F3336,2019-04-19,2019-05-12,10844
F3337,2019-05-09,2019-06-06,12692
F3338,2019-03-09,2019-03-21,9212
F3339,2019-05-14,2019-05-15,13727
F3340,2019-05-28,2019-06-15,4282
F3341,2019-05-04,2019-05-24,10844
F3342,2019-06-22,2019-06-27,7480
F3343,2019-04-29,2019-05-01,4823
F3344,2019-05-14,2019-05-18,12373
F3345,2019-02-25,2019-03-21,7215
F3346,2019-04-10,2019-05-09,7480
F3347,2019-06-06,2019-06-24,8143
F3348,2019-04-28,2019-05-03,4823
F3349,2019-05-30,2019-06-06,10844
F3350,2019-04-06,2019-04-12,5621
F3351,2019-04-28,2019-05-18,9555
F3352,2019-03-04,2019-03-21,4777
F3353,2019-02-17,2019-03-03,7648
F3354,2019-03-28,2019-04-01,10308
F3355,2019-04-26,2019-05-24,21219
F3356,2019-05-02,2019-05-06,11319
F3357,2019-05-12,2019-05-15,10844
F3358,2019-04-25,2019-05-09,15078
F3359,2019-04-12,2019-05-01,2017
F3360,2019-05-25,2019-06-01,4409
F3361,2019-05-10,2019-06-09,5054
F3362,2019-02-16,2019-03-15,10111
F3363,2019-02-16,2019-03-18,4273
F3364,2019-03-17,2019-03-21,8728
F3365,2019-04-25,2019-05-24,8576
F3366,2019-06-01,2019-06-03,8016
F3367,2019-05-22,2019-06-09,8016
F3368,2019-05-13,2019-05-18,14151
F3369,2019-03-28,2019-04-15,4423
F3370,2019-05-23,2019-06-15,4050
F3371,2019-04-12,2019-05-06,14781
F3372,2019-05-10,2019-05-15,8586
F3373,2019-04-26,2019-05-21,5162
F3374,2019-05-22,2019-06-09,13731
F3375,2019-03-15,2019-03-21,7438
F3376,2019-05-05,2019-05-15,14151
F3377,2019-04-04,2019-04-12,5613
F3378,2019-05-10,2019-05-15,5380
F3379,2019-02-23,2019-03-21,7438
F3380,2019-05-06,2019-06-01,9646
F3381,2019-04-27,2019-05-15,6853
F3382,2019-03-09,2019-03-18,13555
F3383,2019-05-20,2019-06-15,5883
F3384,2019-02-25,2019-03-09,6171
F3385,2019-04-28,2019-05-21,3175
F3386,2019-03-26,2019-03-27,4832
F3387,2019-05-02,2019-06-01,13377
F3388,2019-06-02,2019-06-24,10262
F3389,2019-05-31,2019-06-01,10262
F3390,2019-04-22,2019-05-18,8603
F3391,2019-05-12,2019-06-06,8586
F3392,2019-04-22,2019-05-21,8452
F3393,2019-03-15,2019-03-24,14231
F3394,2019-04-24,2019-05-21,16289
F3395,2019-02-20,2019-03-03,6860
F3396,2019-05-02,2019-05-09,2754
F3397,2019-05-18,2019-06-09,9646
F3398,2019-05-16,2019-05-27,4667
F3399,2019-04-12,2019-04-21,4804
F3400,2019-02-15,2019-03-09,4545
F3401,2019-01-31,2019-03-01,25735
F3402,2019-02-28,2019-03-21,12647
F3403,2019-04-21,2019-05-01,8586
F3404,2019-05-25,2019-06-09,5277
F3405,2019-03-03,2019-03-27,6206
F3406,2019-03-15,2019-04-12,4483
F3407,2019-05-01,2019-05-24,9870
F3408,2019-05-31,2019-06-27,3841
F3409,2019-03-12,2019-03-27,3815
F3410,2019-03-08,2019-03-24,6860
F3411,2019-04-29,2019-05-01,12121
F3412,2019-03-14,2019-03-27,5963
F3413,2019-05-10,2019-06-06,3625
F3414,2019-06-10,2019-06-15,3841
F3415,2019-05-17,2019-06-12,4823
F3416,2019-05-31,2019-06-12,9646
F3417,2019-05-11,2019-05-27,10152
F3418,2019-05-08,2019-06-03,7514
F3419,2019-02-19,2019-03-06,16736
F3420,2019-04-20,2019-05-06,13584
F3421,2019-05-17,2019-05-21,11222
F3422,2019-04-22,2019-05-01,3850
F3423,2019-02-25,2019-03-24,7608
F3424,2019-04-19,2019-05-12,10844
F3425,2019-06-07,2019-06-09,7408
F3426,2019-04-20,2019-05-18,3687
F3427,2019-02-07,2019-03-03,11726
F3428,2019-04-29,2019-05-06,9663
F3429,2019-03-18,2019-03-24,12829
F3430,2019-06-25,2019-06-27,6069
F3431,2019-06-03,2019-06-12,8529
F3432,2019-04-28,2019-05-09,8085
F3433,2019-04-16,2019-05-15,4878
F3434,2019-03-24,2019-04-03,4077
F3435,2019-04-12,2019-05-09,7605
F3436,2019-05-23,2019-06-15,13014
F3437,2019-03-01,2019-03-03,11600
F3438,2019-05-05,2019-05-12,14151
F3439,2019-05-25,2019-06-24,12497
F3440,2019-03-01,2019-03-06,17024
F3441,2019-03-03,2019-03-09,6300
F3442,2019-02-07,2019-03-06,15147
F3443,2019-05-31,2019-06-01,6795
F3444,2019-02-26,2019-03-03,5755
F3445,2019-05-11,2019-05-12,10203
F3446,2019-05-20,2019-06-06,14714
F3447,2019-03-07,2019-03-18,4545
F3448,2019-05-03,2019-05-15,14781
F3449,2019-02-13,2019-03-12,11602
F3450,2019-04-15,2019-05-06,4049
F3451,2019-04-17,2019-05-09,13029
F3452,2019-05-10,2019-06-09,14571
F3453,2019-05-26,2019-06-09,6961
F3454,2019-05-04,2019-05-15,6381
F3455,2019-03-30,2019-04-01,3841
F3456,2019-02-27,2019-03-21,11538
F3457,2019-04-26,2019-05-06,8610
F3458,2019-02-16,2019-03-06,11552
F3459,2019-05-18,2019-06-01,7408
F3460,2019-06-03,2019-06-27,10262
F3461,2019-04-16,2019-05-06,10991
F3462,2019-05-31,2019-06-09,13587
F3463,2019-04-17,2019-05-15,7480
F3464,2019-02-15,2019-03-09,6351
F3465,2019-05-11,2019-05-27,7153
F3466,2019-04-16,2019-05-06,4409
F3467,2019-04-21,2019-05-15,7228
F3468,2019-03-06,2019-03-27,11667
F3469,2019-05-31,2019-06-12,4649
F3470,2019-04-09,2019-05-09,12592
F3471,2019-05-25,2019-06-12,11789
F3472,2019-05-19,2019-06-01,4667
F3473,2019-05-17,2019-05-21,9719
F3474,2019-03-07,2019-03-27,6902
F3475,2019-05-20,2019-05-21,14781
F3476,2019-05-11,2019-05-18,10844
F3477,2019-03-16,2019-03-24,11522
F3478,2019-03-31,2019-04-21,6121
F3479,2019-06-02,2019-06-06,8610
F3480,2019-02-25,2019-03-24,5620
F3481,2019-04-29,2019-05-27,4804
F3482,2019-05-01,2019-05-27,7005
F3483,2019-04-13,2019-05-01,15129
F3484,2019-04-28,2019-05-24,8586
F3485,2019-05-16,2019-05-18,10197
F3486,2019-03-07,2019-03-27,10667
F3487,2019-06-10,2019-06-12,11160
F3488,2019-05-11,2019-05-27,12488
F3489,2019-04-19,2019-05-18,10844
F3490,2019-05-28,2019-06-03,9968
F3491,2019-05-05,2019-05-18,5198
F3492,2019-04-22,2019-05-01,8586
F3493,2019-05-14,2019-05-18,4332
F3494,2019-04-10,2019-05-06,5069
F3495,2019-04-13,2019-05-06,4544
F3496,2019-02-02,2019-03-03,14973
F3497,2019-02-13,2019-03-12,13387
F3498,2019-05-19,2019-06-09,3625
F3499,2019-04-30,2019-05-24,10703
F3500,2019-03-12,2019-03-24,7615
F3501,2019-04-28,2019-05-27,4823
F3502,2019-02-12,2019-03-06,16736
F3503,2019-04-13,2019-05-09,9663
F3504,2019-04-29,2019-05-18,9205
F3505,2019-04-25,2019-05-09,15554
F3506,2019-04-15,2019-05-15,1965
F3507,2019-05-16,2019-06-15,5510
F3508,2019-04-27,2019-05-09,8266
F3509,2019-05-22,2019-05-27,3175
F3510,2019-04-21,2019-05-09,4760
F3511,2019-05-11,2019-05-27,7740
F3512,2019-05-09,2019-05-15,13941
F3513,2019-05-08,2019-06-06,11410
F3514,2019-03-31,2019-04-01,12681
F3515,2019-04-08,2019-05-06,15129
F3516,2019-05-31,2019-06-12,10368
F3517,2019-04-25,2019-05-21,12324
F3518,2019-03-27,2019-04-15,3841
F3519,2019-06-05,2019-06-24,13014
F3520,2019-06-18,2019-06-27,6442
F3521,2019-05-10,2019-05-18,12373
F3522,2019-02-24,2019-03-12,13817
F3523,2019-06-12,2019-06-24,4823
F3524,2019-03-09,2019-03-27,9412
F3525,2019-04-27,2019-05-27,10231
F3526,2019-03-20,2019-04-09,7229
F3527,2019-02-25,2019-03-24,4273
F3528,2019-04-24,2019-05-18,10844
F3529,2019-05-18,2019-05-27,7164
F3530,2019-06-23,2019-06-27,6478
F3531,2019-04-14,2019-05-12,5198
F3532,2019-03-31,2019-04-27,4319
F3533,2019-06-11,2019-06-27,10262
F3534,2019-05-07,2019-05-18,6741
F3535,2019-05-31,2019-06-06,14571
F3536,2019-02-19,2019-03-01,26092
F3537,2019-06-08,2019-06-27,11753
F3538,2019-03-10,2019-03-21,7832
F3539,2019-04-25,2019-05-01,8610
F3540,2019-05-18,2019-06-12,13626
F3541,2019-05-22,2019-06-09,10368
F3542,2019-05-29,2019-06-18,2754
F3543,2019-05-11,2019-06-06,12692
F3544,2019-02-11,2019-03-01,10067
F3545,2019-05-19,2019-06-03,4959
F3546,2019-02-02,2019-03-01,19372
F3547,2019-05-07,2019-05-18,3100
F3548,2019-05-06,2019-05-15,8405
F3549,2019-05-04,2019-05-27,6943
F3550,2019-04-17,2019-04-27,3841
F3551,2019-06-03,2019-06-06,2017
F3552,2019-04-26,2019-05-01,9187
F3553,2019-04-12,2019-05-12,13941
F3554,2019-03-15,2019-03-21,8938
F3555,2019-05-08,2019-05-18,4319
F3556,2019-03-27,2019-04-01,3573
F3557,2019-04-18,2019-05-03,3841
F3558,2019-06-02,2019-06-27,7202
F3559,2019-05-22,2019-06-09,9187
F3560,2019-05-07,2019-06-03,6976
F3561,2019-05-03,2019-05-21,12898
F3562,2019-05-04,2019-05-27,12898
F3563,2019-06-07,2019-06-15,10588
F3564,2019-06-15,2019-06-24,9181
F3565,2019-02-12,2019-03-03,11087
F3566,2019-05-29,2019-06-27,10262
F3567,2019-03-16,2019-04-06,4886
F3568,2019-03-03,2019-03-21,8470
F3569,2019-04-30,2019-05-21,14960
F3570,2019-05-07,2019-05-09,3873
F3571,2019-02-26,2019-03-09,11911
F3572,2019-05-30,2019-06-15,8907
F3573,2019-04-15,2019-05-09,3859
F3574,2019-06-15,2019-06-24,3807
F3575,2019-02-13,2019-03-06,4384
F3576,2019-05-06,2019-06-03,11622
F3577,2019-03-06,2019-03-24,4563
F3578,2019-03-02,2019-04-01,1965
F3579,2019-04-06,2019-04-24,4145
F3580,2019-02-23,2019-03-24,10031
F3581,2019-02-04,2019-03-01,11628
F3582,2019-05-29,2019-06-15,10262
F3583,2019-05-29,2019-06-24,2017
F3584,2019-04-26,2019-04-27,6216
F3585,2019-05-10,2019-05-15,16294
F3586,2019-05-24,2019-06-03,3943
F3587,2019-05-07,2019-05-27,7038
F3588,2019-02-26,2019-03-09,7294
F3589,2019-03-17,2019-04-06,3873
F3590,2019-05-29,2019-06-18,3100
F3591,2019-05-07,2019-05-27,12507
F3592,2019-04-30,2019-05-21,6152
F3593,2019-03-06,2019-04-01,8030
F3594,2019-06-02,2019-06-18,5769
F3595,2019-06-03,2019-06-06,4804
F3596,2019-04-20,2019-05-18,8372
F3597,2019-02-20,2019-03-15,8578
F3598,2019-05-17,2019-05-18,11228
F3599,2019-04-19,2019-05-01,13227
F3600,2019-02-15,2019-03-15,8855
F3601,2019-05-31,2019-06-12,12192
F3602,2019-06-23,2019-06-27,12819
F3603,2019-06-21,2019-06-27,3943
F3604,2019-02-13,2019-03-09,18260
F3605,2019-04-17,2019-04-18,5228
F3606,2019-05-14,2019-06-12,14300
F3607,2019-04-14,2019-05-01,10151
F3608,2019-04-07,2019-05-06,5699
F3609,2019-04-28,2019-05-21,9187
F3610,2019-05-08,2019-06-06,8452
F3611,2019-02-22,2019-03-21,13961
F3612,2019-05-26,2019-06-24,5769
F3613,2019-06-18,2019-06-24,10877
F3614,2019-03-16,2019-04-09,4591
F3615,2019-04-15,2019-05-06,17732
F3616,2019-04-11,2019-05-09,12373
F3617,2019-06-23,2019-06-27,3807
F3618,2019-06-01,2019-06-09,9555
F3619,2019-05-16,2019-06-06,4483
F3620,2019-04-17,2019-05-12,14781
F3621,2019-05-15,2019-06-03,13292
F3622,2019-04-22,2019-05-18,12373
F3623,2019-05-17,2019-05-21,5530
F3624,2019-04-25,2019-05-18,7081
F3625,2019-06-11,2019-06-15,10262
F3626,2019-05-18,2019-05-27,9316
F3627,2019-04-26,2019-05-09,10844
F3628,2019-04-23,2019-05-01,8542
F3629,2019-04-12,2019-04-15,4823
F3630,2019-02-15,2019-03-06,12940
F3631,2019-05-26,2019-06-06,13374
F3632,2019-03-20,2019-03-21,13062
F3633,2019-05-13,2019-06-03,13014
F3634,2019-06-03,2019-06-21,8541
F3635,2019-03-12,2019-03-24,11134
F3636,2019-03-08,2019-03-21,7832
F3637,2019-04-24,2019-05-09,8888
F3638,2019-04-15,2019-05-12,9663
F3639,2019-02-14,2019-03-06,17267
F3640,2019-03-18,2019-03-21,7832
F3641,2019-03-12,2019-03-18,12123
F3642,2019-05-01,2019-05-15,8073
F3643,2019-03-28,2019-04-12,4991
F3644,2019-05-22,2019-06-12,3419
F3645,2019-06-12,2019-06-27,10262
F3646,2019-05-13,2019-06-01,10262
F3647,2019-03-15,2019-04-03,3807
F3648,2019-02-28,2019-03-03,5755
F3649,2019-05-17,2019-06-01,10262
F3650,2019-04-22,2019-05-21,13039
F3651,2019-03-05,2019-03-21,7832
F3652,2019-02-15,2019-03-09,6297
F3653,2019-06-11,2019-06-24,3210
F3654,2019-02-13,2019-03-03,15147
F3655,2019-06-20,2019-06-24,4049
F3656,2019-05-15,2019-06-12,13882
F3657,2019-04-29,2019-05-21,8366
F3658,2019-03-11,2019-03-15,9134
F3659,2019-03-14,2019-04-03,4823
F3660,2019-03-16,2019-04-09,5006
F3661,2019-05-04,2019-06-01,7480
F3662,2019-05-08,2019-06-06,10844
F3663,2019-03-14,2019-04-01,7064
F3664,2019-05-25,2019-06-21,5224
F3665,2019-02-17,2019-03-15,4384
F3666,2019-05-16,2019-06-01,13377
F3667,2019-05-22,2019-05-27,8837
F3668,2019-02-16,2019-03-03,16352
F3669,2019-05-11,2019-06-09,10441
F3670,2019-04-20,2019-05-09,3597
F3671,2019-05-16,2019-06-12,3807
F3672,2019-04-29,2019-05-06,9663
F3673,2019-03-05,2019-04-01,12681
F3674,2019-05-14,2019-05-24,4668
F3675,2019-05-11,2019-05-18,15129
F3676,2019-02-21,2019-03-03,17057
F3677,2019-05-24,2019-06-03,8372
F3678,2019-02-06,2019-03-01,5515
F3679,2019-04-15,2019-05-01,8355
F3680,2019-03-30,2019-04-01,2754
F3681,2019-05-30,2019-06-15,13377
F3682,2019-05-08,2019-05-09,15554
F3683,2019-04-28,2019-05-18,5224
F3684,2019-05-18,2019-06-09,6069
F3685,2019-05-04,2019-05-09,12373
F3686,2019-06-01,2019-06-12,6959
F3687,2019-05-14,2019-05-27,3841
F3688,2019-04-19,2019-05-15,8669
F3689,2019-05-28,2019-06-01,13014
F3690,2019-05-07,2019-06-06,13731
F3691,2019-05-13,2019-05-21,7888
F3692,2019-03-13,2019-03-24,12942
F3693,2019-02-27,2019-03-06,12395
F3694,2019-06-05,2019-06-09,14571
F3695,2019-04-11,2019-04-27,4591
F3696,2019-05-02,2019-05-09,12592
F3697,2019-05-08,2019-06-06,4804
F3698,2019-05-17,2019-05-21,14388
F3699,2019-02-09,2019-03-09,14851
F3700,2019-05-05,2019-05-18,8586
F3701,2019-02-12,2019-03-01,31825
F3702,2019-05-16,2019-06-09,14237
F3703,2019-06-05,2019-06-06,5069
F3704,2019-05-28,2019-06-01,16079
F3705,2019-04-19,2019-05-15,9663
F3706,2019-05-18,2019-05-27,13587
F3707,2019-03-20,2019-03-24,10808
F3708,2019-05-20,2019-05-27,11446
F3709,2019-04-02,2019-05-01,3100
F3710,2019-04-27,2019-05-01,6484
F3711,2019-05-03,2019-05-09,4049
F3712,2019-03-10,2019-03-24,3873
F3713,2019-02-10,2019-03-09,7280
F3714,2019-05-06,2019-05-27,3625
F3715,2019-05-21,2019-06-15,3919
F3716,2019-04-16,2019-05-09,15554
F3717,2019-05-05,2019-06-03,3850
F3718,2019-04-22,2019-05-21,15129
F3719,2019-05-10,2019-05-12,7229
F3720,2019-04-12,2019-04-27,4823
F3721,2019-04-15,2019-05-15,4823
F3722,2019-03-20,2019-03-24,11682
F3723,2019-03-28,2019-04-21,4823
F3724,2019-05-10,2019-06-09,10262
F3725,2019-05-17,2019-06-06,6818
F3726,2019-05-22,2019-05-27,1965
F3727,2019-05-02,2019-05-12,9345
F3728,2019-05-08,2019-06-06,6938
F3729,2019-05-29,2019-06-15,10368
F3730,2019-05-27,2019-06-12,11753
F3731,2019-05-07,2019-05-27,12488
F3732,2019-06-09,2019-06-12,9899
F3733,2019-05-24,2019-06-06,11622
F3734,2019-03-18,2019-03-27,3847
F3735,2019-06-07,2019-06-27,16079
F3736,2019-06-16,2019-06-18,6478
F3737,2019-06-12,2019-06-21,5201
F3738,2019-04-20,2019-05-09,4409
F3739,2019-03-04,2019-03-06,17261
F3740,2019-05-09,2019-05-27,4878
F3741,2019-05-06,2019-05-18,3573
F3742,2019-04-29,2019-05-18,10844
F3743,2019-04-19,2019-04-21,4804
F3744,2019-06-24,2019-06-27,5201
F3745,2019-05-01,2019-05-18,14533
F3746,2019-03-24,2019-04-12,3873
F3747,2019-05-19,2019-06-06,3543
F3748,2019-02-28,2019-03-21,7215
F3749,2019-03-20,2019-03-21,11999
F3750,2019-04-27,2019-05-18,2754
F3751,2019-02-18,2019-03-12,13817
F3752,2019-06-12,2019-06-15,4107
F3753,2019-04-23,2019-05-09,8073
F3754,2019-05-31,2019-06-27,2227
F3755,2019-06-05,2019-06-06,10539
F3756,2019-04-11,2019-05-03,3943
F3757,2019-04-24,2019-05-24,10844
F3758,2019-03-03,2019-03-24,3925
F3759,2019-04-03,2019-05-01,3210
F3760,2019-05-21,2019-06-06,8016
F3761,2019-04-11,2019-04-12,3841
F3762,2019-04-17,2019-05-09,14388
F3763,2019-06-12,2019-06-18,3597
F3764,2019-03-07,2019-03-09,14086
F3765,2019-05-26,2019-06-09,3749
F3766,2019-05-13,2019-05-24,7229
F3767,2019-02-14,2019-03-06,15603
F3768,2019-05-19,2019-05-27,4823
F3769,2019-04-02,2019-04-03,8040
F3770,2019-04-15,2019-05-06,13941
F3771,2019-05-28,2019-06-06,14714
F3772,2019-03-28,2019-04-01,7927
F3773,2019-05-05,2019-05-15,4030
F3774,2019-03-14,2019-03-21,8285
F3775,2019-04-14,2019-05-06,10844
F3776,2019-04-29,2019-05-12,9663
F3777,2019-03-04,2019-03-27,4148
F3778,2019-06-20,2019-06-24,6496
F3779,2019-03-17,2019-03-18,4148
F3780,2019-03-20,2019-03-24,13339
F3781,2019-06-06,2019-06-15,13882
F3782,2019-04-30,2019-05-12,3943
F3783,2019-02-10,2019-03-12,11087
F3784,2019-05-18,2019-06-06,15318
F3785,2019-05-31,2019-06-06,3873
F3786,2019-05-04,2019-05-27,11573
F3787,2019-05-04,2019-05-15,4668
F3788,2019-02-15,2019-03-01,13576
F3789,2019-02-09,2019-03-01,15434
F3790,2019-03-27,2019-04-21,5403
F3791,2019-02-11,2019-03-06,16914
F3792,2019-05-03,2019-05-21,14781
F3793,2019-03-17,2019-04-09,4544
F3794,2019-05-23,2019-06-12,9416
F3795,2019-05-23,2019-06-09,8662
F3796,2019-06-22,2019-06-24,9194
F3797,2019-06-02,2019-06-03,3873
F3798,2019-05-10,2019-06-09,11465
F3799,2019-05-23,2019-06-09,8907
F3800,2019-02-22,2019-03-21,8770
F3801,2019-03-01,2019-03-27,12242
F3802,2019-05-29,2019-06-12,12192
F3803,2019-03-13,2019-04-01,8505
F3804,2019-05-04,2019-05-09,9663
F3805,2019-06-03,2019-06-15,8614
F3806,2019-06-18,2019-06-24,13292
F3807,2019-05-17,2019-06-03,7740
F3808,2019-04-06,2019-05-01,8854
F3809,2019-02-23,2019-03-06,7682
F3810,2019-04-11,2019-05-09,4804
F3811,2019-04-25,2019-05-21,4668
F3812,2019-06-20,2019-06-24,5797
F3813,2019-03-10,2019-04-03,4729
F3814,2019-05-02,2019-05-21,7888
F3815,2019-04-29,2019-05-24,5069
F3816,2019-02-20,2019-03-21,9128
F3817,2019-04-26,2019-05-01,9663
F3818,2019-05-29,2019-06-06,7952
F3819,2019-06-07,2019-06-24,10262
F3820,2019-06-05,2019-06-06,13882
F3821,2019-04-15,2019-05-12,4591
F3822,2019-02-16,2019-03-12,16172
F3823,2019-04-07,2019-04-18,4591
F3824,2019-06-16,2019-06-24,4049
F3825,2019-04-11,2019-05-03,4804
F3826,2019-03-22,2019-03-27,6673
F3827,2019-06-23,2019-06-27,11150
F3828,2019-06-12,2019-06-15,13591
F3829,2019-04-16,2019-05-09,4077
F3830,2019-05-12,2019-06-01,12927
F3831,2019-05-02,2019-05-21,16274
F3832,2019-05-09,2019-05-15,4668
F3833,2019-04-27,2019-05-27,12898
F3834,2019-02-27,2019-03-06,11678
F3835,2019-06-02,2019-06-12,5775
F3836,2019-02-11,2019-03-01,5515
F3837,2019-02-24,2019-03-18,13555
F3838,2019-04-28,2019-05-24,14571
F3839,2019-06-02,2019-06-09,2227
F3840,2019-06-06,2019-06-24,6961
F3841,2019-03-03,2019-03-09,15704
F3842,2019-02-12,2019-03-06,8040
F3843,2019-05-26,2019-06-01,14714
F3844,2019-03-17,2019-03-27,9296
F3845,2019-04-21,2019-05-21,10197
F3846,2019-05-27,2019-06-12,8372
F3847,2019-03-07,2019-03-09,6741
F3848,2019-02-22,2019-03-09,6297
F3849,2019-05-16,2019-06-12,13626
F3850,2019-05-12,2019-05-27,15129
F3851,2019-03-05,2019-03-21,6426
F3852,2019-02-26,2019-03-09,20904
F3853,2019-04-01,2019-04-09,6451
F3854,2019-02-27,2019-03-01,12704
F3855,2019-05-01,2019-05-24,13067
F3856,2019-05-11,2019-05-18,7229
F3857,2019-02-22,2019-03-21,12347
F3858,2019-02-23,2019-03-03,17057
F3859,2019-04-23,2019-05-18,8366
F3860,2019-04-27,2019-05-09,15078
F3861,2019-05-12,2019-06-09,7870
